"Source	Target	Weight"
1794	2026	1
1794	2038	1
1942	24	1
1942	145	1
1942	529	1
1942	586	1
1942	599	1
1942	757	1
1942	806	1
1942	929	1
1942	1290	1
1942	1293	1
1942	1316	1
1942	1321	1
1942	1553	1
1942	1794	1
1942	1943	1
1942	1984	1
1942	2026	1
1943	24	1
1943	25	1
1943	145	1
1943	268	1
1943	529	1
1943	586	1
1943	599	1
1943	607	1
1943	612	1
1943	757	1
1943	806	1
1943	929	1
1943	1290	1
1943	1293	1
1943	1316	1
1943	1321	1
1943	1553	1
1943	1794	1
1943	1856	1
1943	1942	1
1943	1984	1
1943	2026	1
1984	24	1
1984	145	1
1984	529	1
1984	586	1
1984	599	1
1984	757	1
1984	806	1
1984	929	1
1984	1290	1
1984	1293	1
1984	1316	1
1984	1321	1
1984	1553	1
1984	1794	1
1984	1942	1
1984	1943	1
1984	2026	1
2026	24	1
2026	145	1
2026	529	1
2026	586	1
2026	599	1
2026	757	1
2026	806	1
2026	929	1
2026	1290	1
2026	1293	1
2026	1316	1
2026	1321	1
2026	1553	1
2026	1794	1
2026	1942	1
2026	1943	1
2026	1984	1
144	25	1
144	145	1
144	274	1
144	327	1
144	376	1
144	384	1
144	631	1
144	691	1
144	757	1
144	872	1
144	999	1
144	1049	1
144	1103	1
144	1183	1
144	1340	1
144	1350	1
144	1392	1
144	1402	1
144	1517	1
144	1518	1
144	1553	1
144	1817	1
144	1844	1
144	1850	1
144	1902	1
144	1927	1
144	1979	1
144	2038	1
144	2070	1
144	2169	1
327	25	1
327	144	1
327	145	1
327	274	1
327	376	1
327	384	1
327	631	1
327	691	1
327	757	1
327	872	1
327	999	1
327	1049	1
327	1103	1
327	1183	1
327	1340	1
327	1350	1
327	1392	1
327	1402	1
327	1517	1
327	1518	1
327	1553	1
327	1817	1
327	1844	1
327	1850	1
327	1902	1
327	1927	1
327	1979	1
327	2038	1
327	2070	1
327	2169	1
376	25	1
376	144	1
376	145	1
376	274	1
376	327	1
376	384	1
376	631	1
376	691	1
376	757	1
376	872	1
376	999	1
376	1049	1
376	1103	1
376	1183	1
376	1340	1
376	1350	1
376	1392	1
376	1402	1
376	1517	1
376	1518	1
376	1553	1
376	1817	1
376	1844	1
376	1850	1
376	1902	1
376	1927	1
376	1979	1
376	2038	1
376	2070	1
376	2169	1
384	64	1
384	89	1
384	109	1
384	128	1
384	144	1
384	145	1
384	248	1
384	253	1
384	255	1
384	275	1
384	315	1
384	327	1
384	330	1
384	356	1
384	371	1
384	376	1
384	500	1
384	515	1
384	615	1
384	627	1
384	682	1
384	707	1
384	738	1
384	754	1
384	757	1
384	859	1
384	906	1
384	957	1
384	999	1
384	1136	1
384	1183	1
384	1201	1
384	1202	1
384	1227	1
384	1285	1
384	1326	1
384	1340	1
384	1350	1
384	1392	1
384	1408	1
384	1431	1
384	1432	1
384	1442	1
384	1519	1
384	1541	1
384	1553	1
384	1559	1
384	1646	1
384	1648	1
384	1654	1
384	1766	1
384	1788	1
384	1811	1
384	1817	1
384	1839	1
384	1844	1
384	1850	1
384	1861	1
384	1869	1
384	1902	1
384	1913	1
384	1979	1
384	1988	1
384	2011	1
384	2012	1
384	2070	1
384	2135	1
384	2225	1
384	2283	1
384	2315	1
384	2316	1
1183	25	1
1183	64	1
1183	109	1
1183	144	1
1183	145	1
1183	248	1
1183	274	1
1183	275	1
1183	327	1
1183	330	1
1183	376	1
1183	384	1
1183	515	1
1183	615	1
1183	627	1
1183	631	1
1183	682	1
1183	691	1
1183	707	1
1183	757	1
1183	872	1
1183	906	1
1183	957	1
1183	999	1
1183	1049	1
1183	1103	1
1183	1227	1
1183	1326	1
1183	1340	1
1183	1350	1
1183	1392	1
1183	1402	1
1183	1517	1
1183	1518	1
1183	1553	1
1183	1646	1
1183	1648	1
1183	1811	1
1183	1817	1
1183	1839	1
1183	1844	1
1183	1850	1
1183	1902	1
1183	1913	1
1183	1927	1
1183	1979	1
1183	2038	1
1183	2070	1
1183	2169	1
1183	2283	1
1350	25	1
1350	144	1
1350	145	1
1350	274	1
1350	327	1
1350	376	1
1350	384	1
1350	631	1
1350	691	1
1350	757	1
1350	872	1
1350	999	1
1350	1049	1
1350	1103	1
1350	1183	1
1350	1340	1
1350	1392	1
1350	1402	1
1350	1517	1
1350	1518	1
1350	1553	1
1350	1817	1
1350	1844	1
1350	1850	1
1350	1902	1
1350	1927	1
1350	1979	1
1350	2038	1
1350	2070	1
1350	2169	1
1392	25	1
1392	144	1
1392	145	1
1392	274	1
1392	327	1
1392	376	1
1392	384	1
1392	631	1
1392	691	1
1392	757	1
1392	872	1
1392	999	1
1392	1049	1
1392	1103	1
1392	1183	1
1392	1340	1
1392	1350	1
1392	1402	1
1392	1517	1
1392	1518	1
1392	1553	1
1392	1817	1
1392	1844	1
1392	1850	1
1392	1902	1
1392	1927	1
1392	1979	1
1392	2038	1
1392	2070	1
1392	2169	1
1817	25	1
1817	64	1
1817	109	1
1817	144	1
1817	145	1
1817	248	1
1817	274	1
1817	275	1
1817	327	1
1817	330	1
1817	376	1
1817	384	1
1817	515	1
1817	615	1
1817	627	1
1817	631	1
1817	682	1
1817	691	1
1817	707	1
1817	757	1
1817	872	1
1817	906	1
1817	957	1
1817	999	1
1817	1049	1
1817	1103	1
1817	1183	1
1817	1227	1
1817	1326	1
1817	1340	1
1817	1350	1
1817	1392	1
1817	1402	1
1817	1517	1
1817	1518	1
1817	1553	1
1817	1646	1
1817	1648	1
1817	1811	1
1817	1839	1
1817	1844	1
1817	1850	1
1817	1902	1
1817	1913	1
1817	1927	1
1817	1979	1
1817	2038	1
1817	2070	1
1817	2169	1
1817	2283	1
1850	144	1
1850	145	1
1850	327	1
1850	376	1
1850	384	1
1850	757	1
1850	1183	1
1850	1350	1
1850	1392	1
1850	1817	1
1850	1979	1
1850	2070	1
1979	112	1
1979	144	1
1979	145	1
1979	238	1
1979	248	1
1979	327	1
1979	330	1
1979	376	1
1979	384	1
1979	518	1
1979	541	1
1979	599	1
1979	620	1
1979	642	1
1979	695	1
1979	752	1
1979	757	1
1979	805	1
1979	806	1
1979	811	1
1979	859	1
1979	879	1
1979	900	1
1979	928	1
1979	929	1
1979	1025	1
1979	1056	1
1979	1095	1
1979	1109	1
1979	1183	1
1979	1226	1
1979	1277	1
1979	1350	1
1979	1392	1
1979	1408	1
1979	1498	1
1979	1499	1
1979	1506	1
1979	1602	1
1979	1710	1
1979	1791	1
1979	1794	1
1979	1801	1
1979	1817	1
1979	1832	1
1979	1842	1
1979	1850	1
1979	1974	1
1979	2038	1
1979	2070	1
1979	2142	1
1979	2378	1
2070	25	1
2070	144	1
2070	145	1
2070	274	1
2070	327	1
2070	376	1
2070	384	1
2070	631	1
2070	691	1
2070	757	1
2070	872	1
2070	999	1
2070	1049	1
2070	1103	1
2070	1183	1
2070	1340	1
2070	1350	1
2070	1392	1
2070	1402	1
2070	1517	1
2070	1518	1
2070	1553	1
2070	1817	1
2070	1844	1
2070	1850	1
2070	1902	1
2070	1927	1
2070	1979	1
2070	2038	1
2070	2169	1
25	144	1
25	268	1
25	274	1
25	327	1
25	332	1
25	376	1
25	405	1
25	529	1
25	580	1
25	586	1
25	599	1
25	607	1
25	612	1
25	616	1
25	631	1
25	691	1
25	701	1
25	757	1
25	867	1
25	872	1
25	974	1
25	999	1
25	1049	1
25	1103	1
25	1183	1
25	1293	1
25	1340	1
25	1350	1
25	1392	1
25	1402	1
25	1494	1
25	1517	1
25	1518	1
25	1553	1
25	1817	1
25	1844	1
25	1856	1
25	1902	1
25	1927	1
25	1943	1
25	2038	1
25	2070	1
25	2072	1
25	2128	1
25	2169	1
25	2302	1
25	2303	1
332	25	1
332	405	1
332	529	1
332	580	1
332	586	1
332	599	1
332	616	1
332	701	1
332	757	1
332	867	1
332	974	1
332	1494	1
332	1553	1
332	2038	1
332	2072	1
332	2128	1
332	2302	1
332	2303	1
405	25	1
405	332	1
405	529	1
405	580	1
405	586	1
405	599	1
405	616	1
405	701	1
405	757	1
405	867	1
405	974	1
405	1494	1
405	1553	1
405	2038	1
405	2072	1
405	2128	1
405	2302	1
405	2303	1
580	25	1
580	332	1
580	405	1
580	529	1
580	586	1
580	599	1
580	616	1
580	701	1
580	757	1
580	867	1
580	974	1
580	1494	1
580	1553	1
580	2038	1
580	2072	1
580	2128	1
580	2302	1
580	2303	1
616	25	1
616	332	1
616	405	1
616	529	1
616	580	1
616	586	1
616	599	1
616	701	1
616	757	1
616	867	1
616	974	1
616	1494	1
616	1553	1
616	2038	1
616	2072	1
616	2128	1
616	2302	1
616	2303	1
701	25	1
701	332	1
701	405	1
701	529	1
701	580	1
701	586	1
701	599	1
701	616	1
701	757	1
701	867	1
701	974	1
701	1494	1
701	1553	1
701	2038	1
701	2072	1
701	2128	1
701	2302	1
701	2303	1
867	25	1
867	332	1
867	405	1
867	529	1
867	580	1
867	586	1
867	599	1
867	616	1
867	701	1
867	757	1
867	974	1
867	1494	1
867	1553	1
867	2038	1
867	2072	1
867	2128	1
867	2302	1
867	2303	1
974	25	1
974	332	1
974	405	1
974	529	1
974	580	1
974	586	1
974	599	1
974	616	1
974	701	1
974	757	1
974	867	1
974	1494	1
974	1553	1
974	2038	1
974	2072	1
974	2128	1
974	2302	1
974	2303	1
1494	25	1
1494	332	1
1494	405	1
1494	529	1
1494	580	1
1494	586	1
1494	599	1
1494	616	1
1494	701	1
1494	757	1
1494	867	1
1494	974	1
1494	1553	1
1494	2038	1
1494	2072	1
1494	2128	1
1494	2302	1
1494	2303	1
2038	25	1
2038	144	1
2038	238	1
2038	274	1
2038	327	1
2038	332	1
2038	376	1
2038	405	1
2038	529	1
2038	541	1
2038	580	1
2038	586	1
2038	599	1
2038	616	1
2038	631	1
2038	691	1
2038	701	1
2038	757	1
2038	806	1
2038	867	1
2038	872	1
2038	928	1
2038	974	1
2038	999	1
2038	1049	1
2038	1103	1
2038	1183	1
2038	1277	1
2038	1340	1
2038	1350	1
2038	1392	1
2038	1402	1
2038	1408	1
2038	1494	1
2038	1517	1
2038	1518	1
2038	1553	1
2038	1602	1
2038	1710	1
2038	1794	1
2038	1817	1
2038	1844	1
2038	1902	1
2038	1927	1
2038	1979	1
2038	2070	1
2038	2072	1
2038	2128	1
2038	2169	1
2038	2302	1
2038	2303	1
2072	25	1
2072	332	1
2072	405	1
2072	529	1
2072	580	1
2072	586	1
2072	599	1
2072	616	1
2072	701	1
2072	757	1
2072	867	1
2072	974	1
2072	1494	1
2072	1553	1
2072	2038	1
2072	2128	1
2072	2302	1
2072	2303	1
2128	25	1
2128	332	1
2128	405	1
2128	529	1
2128	580	1
2128	586	1
2128	599	1
2128	616	1
2128	701	1
2128	757	1
2128	867	1
2128	974	1
2128	1494	1
2128	1553	1
2128	2038	1
2128	2072	1
2128	2302	1
2128	2303	1
2302	25	1
2302	332	1
2302	405	1
2302	529	1
2302	580	1
2302	586	1
2302	599	1
2302	616	1
2302	701	1
2302	757	1
2302	867	1
2302	974	1
2302	1494	1
2302	1553	1
2302	2038	1
2302	2072	1
2302	2128	1
2302	2303	1
2303	25	1
2303	332	1
2303	405	1
2303	529	1
2303	580	1
2303	586	1
2303	599	1
2303	616	1
2303	701	1
2303	757	1
2303	867	1
2303	974	1
2303	1494	1
2303	1553	1
2303	2038	1
2303	2072	1
2303	2128	1
2303	2302	1
112	330	1
112	599	1
112	811	1
112	1979	1
238	248	1
238	330	1
238	518	1
238	541	1
238	599	1
238	642	1
238	695	1
238	752	1
238	757	1
238	805	1
238	806	1
238	811	1
238	859	1
238	879	1
238	900	1
238	928	1
238	929	1
238	1025	1
238	1056	1
238	1095	1
238	1109	1
238	1226	1
238	1277	1
238	1408	1
238	1506	1
238	1602	1
238	1710	1
238	1794	1
238	1801	1
238	1832	1
238	1842	1
238	1979	1
238	2038	1
248	64	1
248	109	1
248	238	1
248	275	1
248	330	1
248	384	1
248	515	1
248	599	1
248	615	1
248	627	1
248	682	1
248	707	1
248	811	1
248	900	1
248	906	1
248	957	1
248	1025	1
248	1095	1
248	1109	1
248	1183	1
248	1226	1
248	1227	1
248	1326	1
248	1340	1
248	1506	1
248	1553	1
248	1646	1
248	1648	1
248	1811	1
248	1817	1
248	1839	1
248	1842	1
248	1844	1
248	1913	1
248	1979	1
248	2283	1
330	64	1
330	109	1
330	112	1
330	238	1
330	248	1
330	275	1
330	384	1
330	515	1
330	599	1
330	615	1
330	627	1
330	682	1
330	707	1
330	752	1
330	806	1
330	811	1
330	859	1
330	900	1
330	906	1
330	929	1
330	957	1
330	1056	1
330	1183	1
330	1227	1
330	1277	1
330	1326	1
330	1340	1
330	1553	1
330	1646	1
330	1648	1
330	1791	1
330	1811	1
330	1817	1
330	1832	1
330	1839	1
330	1844	1
330	1913	1
330	1979	1
330	2283	1
518	238	1
518	599	1
518	642	1
518	695	1
518	805	1
518	806	1
518	1277	1
518	1979	1
518	2378	1
541	238	1
541	599	1
541	806	1
541	928	1
541	1277	1
541	1408	1
541	1602	1
541	1710	1
541	1794	1
541	1979	1
541	2038	1
752	238	1
752	330	1
752	599	1
752	806	1
752	859	1
752	900	1
752	1056	1
752	1832	1
752	1979	1
811	112	1
811	238	1
811	248	1
811	330	1
811	599	1
811	900	1
811	1025	1
811	1095	1
811	1109	1
811	1226	1
811	1506	1
811	1842	1
811	1979	1
859	89	1
859	128	1
859	238	1
859	253	1
859	255	1
859	315	1
859	330	1
859	356	1
859	371	1
859	384	1
859	500	1
859	599	1
859	738	1
859	752	1
859	754	1
859	806	1
859	900	1
859	999	1
859	1056	1
859	1136	1
859	1201	1
859	1202	1
859	1285	1
859	1408	1
859	1431	1
859	1432	1
859	1442	1
859	1519	1
859	1541	1
859	1559	1
859	1654	1
859	1766	1
859	1788	1
859	1832	1
859	1861	1
859	1869	1
859	1902	1
859	1979	1
859	1988	1
859	2011	1
859	2012	1
859	2135	1
859	2225	1
859	2315	1
859	2316	1
900	238	1
900	248	1
900	330	1
900	599	1
900	752	1
900	806	1
900	811	1
900	859	1
900	929	1
900	1025	1
900	1056	1
900	1095	1
900	1109	1
900	1226	1
900	1277	1
900	1506	1
900	1791	1
900	1832	1
900	1842	1
900	1979	1
928	238	1
928	541	1
928	599	1
928	806	1
928	1277	1
928	1408	1
928	1602	1
928	1710	1
928	1794	1
928	1979	1
928	2038	1
1025	238	1
1025	248	1
1025	599	1
1025	811	1
1025	900	1
1025	1095	1
1025	1109	1
1025	1226	1
1025	1506	1
1025	1842	1
1025	1979	1
1056	238	1
1056	330	1
1056	599	1
1056	752	1
1056	806	1
1056	859	1
1056	900	1
1056	1832	1
1056	1979	1
1095	238	1
1095	248	1
1095	599	1
1095	811	1
1095	900	1
1095	1025	1
1095	1109	1
1095	1226	1
1095	1506	1
1095	1842	1
1095	1979	1
1109	238	1
1109	248	1
1109	599	1
1109	811	1
1109	900	1
1109	1025	1
1109	1095	1
1109	1226	1
1109	1506	1
1109	1842	1
1109	1979	1
1226	238	1
1226	248	1
1226	599	1
1226	811	1
1226	900	1
1226	1025	1
1226	1095	1
1226	1109	1
1226	1506	1
1226	1842	1
1226	1979	1
1277	238	1
1277	330	1
1277	518	1
1277	541	1
1277	599	1
1277	757	1
1277	806	1
1277	879	1
1277	900	1
1277	928	1
1277	929	1
1277	1408	1
1277	1602	1
1277	1710	1
1277	1791	1
1277	1794	1
1277	1801	1
1277	1979	1
1277	2038	1
1277	2378	1
1408	89	1
1408	128	1
1408	238	1
1408	253	1
1408	255	1
1408	315	1
1408	356	1
1408	371	1
1408	384	1
1408	500	1
1408	541	1
1408	599	1
1408	738	1
1408	754	1
1408	757	1
1408	806	1
1408	859	1
1408	879	1
1408	928	1
1408	929	1
1408	999	1
1408	1136	1
1408	1201	1
1408	1202	1
1408	1277	1
1408	1285	1
1408	1431	1
1408	1432	1
1408	1442	1
1408	1519	1
1408	1541	1
1408	1559	1
1408	1602	1
1408	1654	1
1408	1710	1
1408	1766	1
1408	1788	1
1408	1794	1
1408	1801	1
1408	1861	1
1408	1869	1
1408	1902	1
1408	1979	1
1408	1988	1
1408	2011	1
1408	2012	1
1408	2038	1
1408	2135	1
1408	2225	1
1408	2315	1
1408	2316	1
1506	238	1
1506	248	1
1506	599	1
1506	811	1
1506	900	1
1506	1025	1
1506	1095	1
1506	1109	1
1506	1226	1
1506	1842	1
1506	1979	1
1602	238	1
1602	271	1
1602	302	1
1602	450	1
1602	481	1
1602	541	1
1602	599	1
1602	806	1
1602	905	1
1602	928	1
1602	994	1
1602	1277	1
1602	1400	1
1602	1408	1
1602	1496	1
1602	1653	1
1602	1710	1
1602	1794	1
1602	1819	1
1602	1903	1
1602	1979	1
1602	1990	1
1602	2038	1
1602	2065	1
1602	2211	1
1602	2272	1
1602	2307	1
1710	238	1
1710	541	1
1710	599	1
1710	757	1
1710	806	1
1710	879	1
1710	928	1
1710	929	1
1710	1277	1
1710	1408	1
1710	1602	1
1710	1794	1
1710	1801	1
1710	1979	1
1710	2038	1
1791	330	1
1791	599	1
1791	900	1
1791	1277	1
1791	1979	1
1832	238	1
1832	330	1
1832	599	1
1832	752	1
1832	806	1
1832	859	1
1832	900	1
1832	1056	1
1832	1979	1
1842	238	1
1842	248	1
1842	599	1
1842	811	1
1842	900	1
1842	1025	1
1842	1095	1
1842	1109	1
1842	1226	1
1842	1506	1
1842	1979	1
2378	518	1
2378	599	1
2378	806	1
2378	1277	1
2378	1979	1
879	238	1
879	757	1
879	806	1
879	929	1
879	1277	1
879	1408	1
879	1710	1
879	1794	1
879	1801	1
879	1979	1
1801	238	1
1801	757	1
1801	806	1
1801	879	1
1801	929	1
1801	1277	1
1801	1408	1
1801	1710	1
1801	1794	1
1801	1979	1
642	238	1
642	518	1
642	695	1
642	805	1
642	806	1
642	1979	1
695	238	1
695	518	1
695	642	1
695	805	1
695	806	1
695	1979	1
805	238	1
805	518	1
805	642	1
805	695	1
805	806	1
805	1979	1
268	25	1
268	607	1
268	612	1
268	1293	1
268	1856	1
268	1943	1
607	25	1
607	268	1
607	612	1
607	1293	1
607	1856	1
607	1943	1
612	25	1
612	268	1
612	607	1
612	1293	1
612	1856	1
612	1943	1
1856	25	1
1856	268	1
1856	607	1
1856	612	1
1856	1293	1
1856	1943	1
64	109	1
64	248	1
64	275	1
64	330	1
64	384	1
64	515	1
64	615	1
64	627	1
64	682	1
64	707	1
64	906	1
64	957	1
64	1183	1
64	1227	1
64	1326	1
64	1340	1
64	1553	1
64	1646	1
64	1648	1
64	1811	1
64	1817	1
64	1839	1
64	1844	1
64	1913	1
64	2283	1
109	64	1
109	248	1
109	275	1
109	330	1
109	384	1
109	515	1
109	615	1
109	627	1
109	682	1
109	707	1
109	906	1
109	957	1
109	1183	1
109	1227	1
109	1326	1
109	1340	1
109	1553	1
109	1646	1
109	1648	1
109	1811	1
109	1817	1
109	1839	1
109	1844	1
109	1913	1
109	2283	1
274	25	1
274	144	1
274	327	1
274	376	1
274	631	1
274	691	1
274	872	1
274	999	1
274	1049	1
274	1103	1
274	1183	1
274	1340	1
274	1350	1
274	1392	1
274	1402	1
274	1517	1
274	1518	1
274	1553	1
274	1817	1
274	1844	1
274	1902	1
274	1927	1
274	2038	1
274	2070	1
274	2169	1
275	64	1
275	109	1
275	248	1
275	330	1
275	384	1
275	515	1
275	615	1
275	627	1
275	682	1
275	707	1
275	906	1
275	957	1
275	1183	1
275	1227	1
275	1326	1
275	1340	1
275	1553	1
275	1646	1
275	1648	1
275	1811	1
275	1817	1
275	1839	1
275	1844	1
275	1913	1
275	2283	1
515	64	1
515	109	1
515	248	1
515	275	1
515	330	1
515	384	1
515	615	1
515	627	1
515	682	1
515	707	1
515	906	1
515	957	1
515	1183	1
515	1227	1
515	1326	1
515	1340	1
515	1553	1
515	1646	1
515	1648	1
515	1811	1
515	1817	1
515	1839	1
515	1844	1
515	1913	1
515	2283	1
615	64	1
615	109	1
615	248	1
615	275	1
615	330	1
615	384	1
615	515	1
615	627	1
615	682	1
615	707	1
615	906	1
615	957	1
615	1183	1
615	1227	1
615	1326	1
615	1340	1
615	1553	1
615	1646	1
615	1648	1
615	1811	1
615	1817	1
615	1839	1
615	1844	1
615	1913	1
615	2283	1
627	64	1
627	109	1
627	248	1
627	275	1
627	330	1
627	384	1
627	515	1
627	615	1
627	682	1
627	707	1
627	906	1
627	957	1
627	1183	1
627	1227	1
627	1326	1
627	1340	1
627	1553	1
627	1646	1
627	1648	1
627	1811	1
627	1817	1
627	1839	1
627	1844	1
627	1913	1
627	2283	1
631	25	1
631	144	1
631	274	1
631	327	1
631	376	1
631	691	1
631	872	1
631	999	1
631	1049	1
631	1103	1
631	1183	1
631	1340	1
631	1350	1
631	1392	1
631	1402	1
631	1517	1
631	1518	1
631	1553	1
631	1817	1
631	1844	1
631	1902	1
631	1927	1
631	2038	1
631	2070	1
631	2169	1
682	64	1
682	109	1
682	248	1
682	275	1
682	330	1
682	384	1
682	515	1
682	615	1
682	627	1
682	707	1
682	906	1
682	957	1
682	1183	1
682	1227	1
682	1326	1
682	1340	1
682	1553	1
682	1646	1
682	1648	1
682	1811	1
682	1817	1
682	1839	1
682	1844	1
682	1913	1
682	2283	1
691	25	1
691	144	1
691	274	1
691	327	1
691	376	1
691	631	1
691	872	1
691	999	1
691	1049	1
691	1103	1
691	1183	1
691	1340	1
691	1350	1
691	1392	1
691	1402	1
691	1517	1
691	1518	1
691	1553	1
691	1817	1
691	1844	1
691	1902	1
691	1927	1
691	2038	1
691	2070	1
691	2169	1
707	64	1
707	109	1
707	248	1
707	275	1
707	330	1
707	384	1
707	515	1
