"Source	Target	Weight"
318	1910	1
318	1925	1
318	1936	1
318	2004	1
318	2007	1
318	2137	1
318	2170	1
318	2174	1
318	2321	1
377	11	1
377	75	1
377	105	1
377	159	1
377	251	1
377	290	1
377	311	1
377	318	1
377	483	1
377	591	1
377	648	1
377	653	1
377	654	1
377	740	1
377	844	1
377	935	1
377	999	1
377	1015	1
377	1106	1
377	1157	1
377	1350	1
377	1351	1
377	1396	1
377	1449	1
377	1513	1
377	1691	1
377	1693	1
377	1828	1
377	1834	1
377	1873	1
377	1899	1
377	1902	1
377	1910	1
377	1925	1
377	1936	1
377	2004	1
377	2007	1
377	2137	1
377	2170	1
377	2174	1
377	2321	1
483	11	1
483	75	1
483	105	1
483	159	1
483	251	1
483	290	1
483	311	1
483	318	1
483	377	1
483	591	1
483	648	1
483	653	1
483	654	1
483	740	1
483	844	1
483	935	1
483	999	1
483	1015	1
483	1106	1
483	1157	1
483	1350	1
483	1351	1
483	1396	1
483	1449	1
483	1513	1
483	1691	1
483	1693	1
483	1828	1
483	1834	1
483	1873	1
483	1899	1
483	1902	1
483	1910	1
483	1925	1
483	1936	1
483	2004	1
483	2007	1
483	2137	1
483	2170	1
483	2174	1
483	2321	1
591	11	1
591	75	1
591	105	1
591	159	1
591	163	1
591	188	1
591	204	1
591	251	1
591	280	1
591	290	1
591	311	1
591	318	1
591	329	1
591	368	1
591	377	1
591	407	1
591	467	1
591	483	1
591	586	1
591	597	1
591	648	1
591	653	1
591	654	1
591	659	1
591	675	1
591	691	1
591	707	1
591	740	1
591	757	1
591	773	1
591	799	1
591	811	1
591	844	1
591	931	1
591	935	1
591	994	1
591	999	1
591	1015	1
591	1035	1
591	1086	1
591	1106	1
591	1157	1
591	1194	1
591	1260	1
591	1296	1
591	1326	1
591	1332	1
591	1340	1
591	1350	1
591	1351	1
591	1392	1
591	1396	1
591	1405	1
591	1449	1
591	1513	1
591	1528	1
591	1553	1
591	1662	1
591	1689	1
591	1691	1
591	1693	1
591	1710	1
591	1752	1
591	1756	1
591	1817	1
591	1828	1
591	1834	1
591	1873	1
591	1899	1
591	1902	1
591	1910	1
591	1925	1
591	1936	1
591	2004	1
591	2007	1
591	2041	1
591	2047	1
591	2070	1
591	2137	1
591	2166	1
591	2170	1
591	2174	1
591	2177	1
591	2186	1
591	2302	1
591	2321	1
648	11	1
648	75	1
648	105	1
648	159	1
648	251	1
648	290	1
648	311	1
648	318	1
648	377	1
648	483	1
648	591	1
648	653	1
648	654	1
648	740	1
648	844	1
648	935	1
648	999	1
648	1015	1
648	1106	1
648	1157	1
648	1350	1
648	1351	1
648	1396	1
648	1449	1
648	1513	1
648	1691	1
648	1693	1
648	1828	1
648	1834	1
648	1873	1
648	1899	1
648	1902	1
648	1910	1
648	1925	1
648	1936	1
648	2004	1
648	2007	1
648	2137	1
648	2170	1
648	2174	1
648	2321	1
653	11	1
653	75	1
653	105	1
653	159	1
653	251	1
653	290	1
653	311	1
653	318	1
653	377	1
653	483	1
653	591	1
653	648	1
653	654	1
653	740	1
653	844	1
653	935	1
653	999	1
653	1015	1
653	1106	1
653	1157	1
653	1350	1
653	1351	1
653	1396	1
653	1449	1
653	1513	1
653	1691	1
653	1693	1
653	1828	1
653	1834	1
653	1873	1
653	1899	1
653	1902	1
653	1910	1
653	1925	1
653	1936	1
653	2004	1
653	2007	1
653	2137	1
653	2170	1
653	2174	1
653	2321	1
654	11	1
654	75	1
654	105	1
654	159	1
654	251	1
654	290	1
654	311	1
654	318	1
654	377	1
654	483	1
654	591	1
654	648	1
654	653	1
654	740	1
654	844	1
654	935	1
654	999	1
654	1015	1
654	1106	1
654	1157	1
654	1350	1
654	1351	1
654	1396	1
654	1449	1
654	1513	1
654	1691	1
654	1693	1
654	1828	1
654	1834	1
654	1873	1
654	1899	1
654	1902	1
654	1910	1
654	1925	1
654	1936	1
654	2004	1
654	2007	1
654	2137	1
654	2170	1
654	2174	1
654	2321	1
740	11	1
740	75	1
740	105	1
740	159	1
740	163	1
740	188	1
740	204	1
740	251	1
740	280	1
740	290	1
740	311	1
740	318	1
740	329	1
740	368	1
740	377	1
740	407	1
740	462	1
740	483	1
740	586	1
740	591	1
740	597	1
740	648	1
740	653	1
740	654	1
740	675	1
740	691	1
740	707	1
740	757	1
740	773	1
740	799	1
740	811	1
740	844	1
740	931	1
740	935	1
740	994	1
740	999	1
740	1015	1
740	1035	1
740	1086	1
740	1106	1
740	1157	1
740	1194	1
740	1260	1
740	1296	1
740	1326	1
740	1332	1
740	1337	1
740	1340	1
740	1350	1
740	1351	1
740	1392	1
740	1396	1
740	1449	1
740	1513	1
740	1528	1
740	1553	1
740	1662	1
740	1691	1
740	1693	1
740	1752	1
740	1756	1
740	1817	1
740	1828	1
740	1834	1
740	1873	1
740	1899	1
740	1902	1
740	1910	1
740	1925	1
740	1936	1
740	1964	1
740	2004	1
740	2007	1
740	2041	1
740	2047	1
740	2070	1
740	2137	1
740	2166	1
740	2170	1
740	2174	1
740	2177	1
740	2186	1
740	2302	1
740	2321	1
844	11	1
844	75	1
844	105	1
844	159	1
844	251	1
844	290	1
844	311	1
844	318	1
844	377	1
844	483	1
844	591	1
844	648	1
844	653	1
844	654	1
844	740	1
844	935	1
844	999	1
844	1015	1
844	1106	1
844	1157	1
844	1350	1
844	1351	1
844	1396	1
844	1449	1
844	1513	1
844	1691	1
844	1693	1
844	1828	1
844	1834	1
844	1873	1
844	1899	1
844	1902	1
844	1910	1
844	1925	1
844	1936	1
844	2004	1
844	2007	1
844	2137	1
844	2170	1
844	2174	1
844	2321	1
935	11	1
935	75	1
935	105	1
935	159	1
935	251	1
935	290	1
935	311	1
935	318	1
935	377	1
935	483	1
935	591	1
935	648	1
935	653	1
935	654	1
935	740	1
935	844	1
935	999	1
935	1015	1
935	1106	1
935	1157	1
935	1350	1
935	1351	1
935	1396	1
935	1449	1
935	1513	1
935	1691	1
935	1693	1
935	1828	1
935	1834	1
935	1873	1
935	1899	1
935	1902	1
935	1910	1
935	1925	1
935	1936	1
935	2004	1
935	2007	1
935	2137	1
935	2170	1
935	2174	1
935	2321	1
999	11	1
999	75	1
999	105	1
999	159	1
999	163	1
999	251	1
999	290	1
999	311	1
999	318	1
999	377	1
999	483	1
999	586	1
999	591	1
999	648	1
999	653	1
999	654	1
999	691	1
999	707	1
999	740	1
999	757	1
999	799	1
999	811	1
999	844	1
999	931	1
999	935	1
999	994	1
999	1015	1
999	1035	1
999	1086	1
999	1106	1
999	1157	1
999	1260	1
999	1296	1
999	1332	1
999	1340	1
999	1350	1
999	1351	1
999	1392	1
999	1396	1
999	1449	1
999	1513	1
999	1553	1
999	1691	1
999	1693	1
999	1828	1
999	1834	1
999	1873	1
999	1899	1
999	1902	1
999	1910	1
999	1925	1
999	1936	1
999	2004	1
999	2007	1
999	2070	1
999	2137	1
999	2170	1
999	2174	1
999	2186	1
999	2302	1
999	2321	1
1015	11	1
1015	75	1
1015	105	1
1015	159	1
1015	251	1
1015	290	1
1015	311	1
1015	318	1
1015	377	1
1015	483	1
1015	591	1
1015	622	1
1015	648	1
1015	653	1
1015	654	1
1015	740	1
1015	844	1
1015	935	1
1015	999	1
1015	1086	1
1015	1106	1
1015	1157	1
1015	1350	1
1015	1351	1
1015	1396	1
1015	1449	1
1015	1513	1
1015	1553	1
1015	1691	1
1015	1693	1
1015	1828	1
1015	1834	1
1015	1873	1
1015	1899	1
1015	1902	1
1015	1910	1
1015	1925	1
1015	1936	1
1015	2004	1
1015	2007	1
1015	2070	1
1015	2137	1
1015	2170	1
1015	2174	1
1015	2321	1
1106	11	1
1106	75	1
1106	105	1
1106	159	1
1106	251	1
1106	290	1
1106	311	1
1106	318	1
1106	377	1
1106	462	1
1106	483	1
1106	586	1
1106	591	1
1106	648	1
1106	653	1
1106	654	1
1106	675	1
1106	707	1
1106	740	1
1106	757	1
1106	844	1
1106	935	1
1106	999	1
1106	1015	1
1106	1157	1
1106	1260	1
1106	1337	1
1106	1350	1
1106	1351	1
1106	1392	1
1106	1396	1
1106	1449	1
1106	1513	1
1106	1553	1
1106	1691	1
1106	1693	1
1106	1828	1
1106	1834	1
1106	1873	1
1106	1899	1
1106	1902	1
1106	1910	1
1106	1925	1
1106	1936	1
1106	1964	1
1106	2004	1
1106	2007	1
1106	2137	1
1106	2170	1
1106	2174	1
1106	2177	1
1106	2321	1
1157	11	1
1157	75	1
1157	105	1
1157	159	1
1157	251	1
1157	290	1
1157	311	1
1157	318	1
1157	377	1
1157	483	1
1157	591	1
1157	648	1
1157	653	1
1157	654	1
1157	740	1
1157	844	1
1157	935	1
1157	999	1
1157	1015	1
1157	1106	1
1157	1350	1
1157	1351	1
1157	1396	1
1157	1449	1
1157	1513	1
1157	1691	1
1157	1693	1
1157	1828	1
1157	1834	1
1157	1873	1
1157	1899	1
1157	1902	1
1157	1910	1
1157	1925	1
1157	1936	1
1157	2004	1
1157	2007	1
1157	2137	1
1157	2170	1
1157	2174	1
1157	2321	1
1350	11	1
1350	75	1
1350	105	1
1350	159	1
1350	251	1
1350	290	1
1350	311	1
1350	318	1
1350	377	1
1350	483	1
1350	591	1
1350	648	1
1350	653	1
1350	654	1
1350	740	1
1350	844	1
1350	935	1
1350	999	1
1350	1015	1
1350	1106	1
1350	1157	1
1350	1351	1
1350	1396	1
1350	1449	1
1350	1513	1
1350	1691	1
1350	1693	1
1350	1828	1
1350	1834	1
1350	1873	1
1350	1899	1
1350	1902	1
1350	1910	1
1350	1925	1
1350	1936	1
1350	2004	1
1350	2007	1
1350	2137	1
1350	2170	1
1350	2174	1
1350	2321	1
1351	11	1
1351	75	1
1351	105	1
1351	159	1
1351	251	1
1351	290	1
1351	311	1
1351	318	1
1351	377	1
1351	483	1
1351	591	1
1351	648	1
1351	653	1
1351	654	1
1351	740	1
1351	844	1
1351	935	1
1351	999	1
1351	1015	1
1351	1106	1
1351	1157	1
1351	1350	1
1351	1396	1
1351	1449	1
1351	1513	1
1351	1691	1
1351	1693	1
1351	1828	1
1351	1834	1
1351	1873	1
1351	1899	1
1351	1902	1
1351	1910	1
1351	1925	1
1351	1936	1
1351	2004	1
1351	2007	1
1351	2137	1
1351	2170	1
1351	2174	1
1351	2321	1
1396	11	1
1396	75	1
1396	105	1
1396	159	1
1396	251	1
1396	290	1
1396	306	1
1396	311	1
1396	318	1
1396	335	1
1396	377	1
1396	483	1
1396	586	1
1396	591	1
1396	648	1
1396	653	1
1396	654	1
1396	707	1
1396	740	1
1396	757	1
1396	844	1
1396	935	1
1396	994	1
1396	999	1
1396	1015	1
1396	1086	1
1396	1106	1
1396	1157	1
1396	1350	1
1396	1351	1
1396	1392	1
1396	1449	1
1396	1513	1
1396	1691	1
1396	1693	1
1396	1817	1
1396	1828	1
1396	1834	1
1396	1873	1
1396	1899	1
1396	1902	1
1396	1910	1
1396	1925	1
1396	1936	1
1396	2004	1
1396	2007	1
1396	2137	1
1396	2170	1
1396	2174	1
1396	2321	1
1449	11	1
1449	75	1
1449	105	1
1449	159	1
1449	251	1
1449	290	1
1449	311	1
1449	318	1
1449	377	1
1449	483	1
1449	591	1
1449	648	1
1449	653	1
1449	654	1
1449	740	1
1449	844	1
1449	935	1
1449	999	1
1449	1015	1
1449	1106	1
1449	1157	1
1449	1350	1
1449	1351	1
1449	1396	1
1449	1513	1
1449	1691	1
1449	1693	1
1449	1828	1
1449	1834	1
1449	1873	1
1449	1899	1
1449	1902	1
1449	1910	1
1449	1925	1
1449	1936	1
1449	2004	1
1449	2007	1
1449	2137	1
1449	2170	1
1449	2174	1
1449	2321	1
1513	11	1
1513	75	1
1513	105	1
1513	159	1
1513	251	1
1513	290	1
1513	311	1
1513	318	1
1513	377	1
1513	483	1
1513	591	1
1513	648	1
1513	653	1
1513	654	1
1513	740	1
1513	844	1
1513	935	1
1513	999	1
1513	1015	1
1513	1106	1
1513	1157	1
1513	1350	1
1513	1351	1
1513	1396	1
1513	1449	1
1513	1691	1
1513	1693	1
1513	1828	1
1513	1834	1
1513	1873	1
1513	1899	1
1513	1902	1
1513	1910	1
1513	1925	1
1513	1936	1
1513	2004	1
1513	2007	1
1513	2137	1
1513	2170	1
1513	2174	1
1513	2321	1
1691	11	1
1691	30	1
1691	55	1
1691	75	1
1691	105	1
1691	118	1
1691	159	1
1691	251	1
1691	290	1
1691	311	1
1691	318	1
1691	377	1
1691	415	1
1691	462	1
1691	483	1
1691	543	1
1691	586	1
1691	587	1
1691	591	1
1691	648	1
1691	653	1
1691	654	1
1691	675	1
1691	707	1
1691	740	1
1691	757	1
1691	802	1
1691	844	1
1691	935	1
1691	951	1
1691	999	1
1691	1011	1
1691	1015	1
1691	1084	1
1691	1087	1
1691	1106	1
1691	1157	1
1691	1260	1
1691	1337	1
1691	1350	1
1691	1351	1
1691	1355	1
1691	1392	1
1691	1396	1
1691	1416	1
1691	1418	1
1691	1449	1
1691	1513	1
1691	1553	1
1691	1693	1
1691	1828	1
1691	1834	1
1691	1873	1
1691	1899	1
1691	1902	1
1691	1910	1
1691	1925	1
1691	1936	1
1691	1952	1
1691	1964	1
1691	2004	1
1691	2007	1
1691	2137	1
1691	2170	1
1691	2174	1
1691	2177	1
1691	2192	1
1691	2233	1
1691	2321	1
1693	11	1
1693	55	1
1693	75	1
1693	105	1
1693	159	1
1693	188	1
1693	204	1
1693	251	1
1693	280	1
1693	290	1
1693	311	1
1693	318	1
1693	329	1
1693	368	1
1693	377	1
1693	407	1
1693	415	1
1693	462	1
1693	483	1
1693	586	1
1693	587	1
1693	591	1
1693	597	1
1693	648	1
1693	653	1
1693	654	1
1693	675	1
1693	691	1
1693	707	1
1693	740	1
1693	757	1
1693	773	1
1693	844	1
1693	935	1
1693	994	1
1693	999	1
1693	1015	1
1693	1086	1
1693	1106	1
1693	1157	1
1693	1194	1
1693	1260	1
1693	1270	1
1693	1326	1
1693	1337	1
1693	1350	1
1693	1351	1
1693	1392	1
1693	1396	1
1693	1418	1
1693	1449	1
1693	1513	1
1693	1528	1
1693	1553	1
1693	1662	1
1693	1691	1
1693	1752	1
1693	1756	1
1693	1817	1
1693	1828	1
1693	1834	1
1693	1873	1
1693	1899	1
1693	1902	1
1693	1910	1
1693	1925	1
1693	1936	1
1693	1964	1
1693	2004	1
1693	2007	1
1693	2038	1
1693	2041	1
1693	2047	1
1693	2070	1
1693	2137	1
1693	2166	1
1693	2170	1
1693	2174	1
1693	2177	1
1693	2233	1
1693	2321	1
1828	11	1
1828	30	1
1828	75	1
1828	105	1
1828	118	1
1828	145	1
1828	159	1
1828	163	1
1828	251	1
1828	290	1
1828	311	1
1828	318	1
1828	377	1
1828	428	1
1828	468	1
1828	483	1
1828	543	1
1828	586	1
1828	591	1
1828	648	1
1828	653	1
1828	654	1
1828	691	1
1828	707	1
1828	740	1
1828	757	1
1828	773	1
1828	799	1
1828	802	1
1828	806	1
1828	811	1
1828	844	1
1828	931	1
1828	935	1
1828	951	1
1828	994	1
1828	999	1
1828	1011	1
1828	1015	1
1828	1035	1
1828	1084	1
1828	1086	1
1828	1087	1
1828	1106	1
1828	1157	1
1828	1159	1
1828	1194	1
1828	1260	1
1828	1296	1
1828	1332	1
1828	1340	1
1828	1350	1
1828	1351	1
1828	1355	1
1828	1392	1
1828	1396	1
1828	1416	1
1828	1418	1
1828	1449	1
1828	1512	1
1828	1513	1
1828	1553	1
1828	1691	1
1828	1693	1
1828	1832	1
1828	1834	1
1828	1869	1
1828	1873	1
1828	1899	1
1828	1902	1
1828	1910	1
1828	1925	1
1828	1936	1
1828	1952	1
1828	1969	1
1828	2004	1
1828	2007	1
1828	2070	1
1828	2137	1
1828	2151	1
1828	2170	1
1828	2174	1
1828	2186	1
1828	2192	1
1828	2233	1
1828	2302	1
1828	2321	1
1834	11	1
1834	64	1
1834	75	1
1834	105	1
1834	136	1
1834	145	1
1834	159	1
1834	163	1
1834	188	1
1834	204	1
1834	246	1
1834	251	1
1834	280	1
1834	290	1
1834	306	1
1834	311	1
1834	314	1
1834	318	1
1834	329	1
1834	335	1
1834	339	1
1834	368	1
1834	377	1
1834	393	1
1834	407	1
1834	421	1
1834	428	1
1834	467	1
1834	468	1
1834	483	1
1834	586	1
1834	591	1
1834	597	1
1834	648	1
1834	653	1
1834	654	1
1834	659	1
1834	675	1
1834	691	1
1834	705	1
1834	707	1
1834	740	1
1834	757	1
1834	773	1
1834	799	1
1834	806	1
1834	811	1
1834	844	1
1834	901	1
1834	918	1
1834	931	1
1834	935	1
1834	957	1
1834	994	1
1834	999	1
1834	1015	1
1834	1035	1
1834	1086	1
1834	1106	1
1834	1115	1
1834	1140	1
1834	1141	1
1834	1157	1
1834	1159	1
1834	1194	1
1834	1260	1
1834	1296	1
1834	1309	1
1834	1326	1
1834	1332	1
1834	1340	1
1834	1350	1
1834	1351	1
1834	1362	1
1834	1364	1
1834	1392	1
1834	1396	1
1834	1405	1
1834	1441	1
1834	1449	1
1834	1455	1
1834	1471	1
1834	1507	1
1834	1512	1
1834	1513	1
1834	1528	1
1834	1553	1
1834	1583	1
1834	1662	1
1834	1689	1
1834	1691	1
1834	1693	1
1834	1710	1
1834	1724	1
1834	1730	1
1834	1752	1
1834	1756	1
1834	1817	1
1834	1828	1
1834	1832	1
1834	1854	1
1834	1869	1
1834	1873	1
1834	1899	1
1834	1902	1
1834	1910	1
1834	1925	1
1834	1936	1
1834	1969	1
1834	2004	1
1834	2007	1
1834	2041	1
1834	2047	1
1834	2058	1
1834	2070	1
1834	2137	1
1834	2151	1
1834	2166	1
1834	2170	1
1834	2174	1
1834	2177	1
1834	2186	1
1834	2302	1
1834	2321	1
1873	11	1
1873	75	1
1873	105	1
1873	159	1
1873	251	1
1873	290	1
1873	311	1
1873	318	1
1873	377	1
1873	483	1
1873	591	1
1873	622	1
1873	648	1
1873	653	1
1873	654	1
1873	740	1
1873	844	1
1873	935	1
1873	999	1
1873	1015	1
1873	1086	1
1873	1106	1
1873	1157	1
1873	1350	1
1873	1351	1
1873	1396	1
1873	1449	1
1873	1513	1
1873	1553	1
1873	1691	1
1873	1693	1
1873	1828	1
1873	1834	1
1873	1899	1
1873	1902	1
1873	1910	1
1873	1925	1
1873	1936	1
1873	2004	1
1873	2007	1
1873	2070	1
1873	2137	1
1873	2170	1
1873	2174	1
1873	2321	1
1899	11	1
1899	75	1
1899	105	1
1899	159	1
1899	251	1
1899	290	1
1899	311	1
1899	318	1
1899	377	1
1899	483	1
1899	591	1
1899	648	1
1899	653	1
1899	654	1
1899	740	1
1899	844	1
1899	935	1
1899	999	1
1899	1015	1
1899	1106	1
1899	1157	1
1899	1350	1
1899	1351	1
1899	1396	1
1899	1449	1
1899	1513	1
1899	1691	1
1899	1693	1
1899	1828	1
1899	1834	1
1899	1873	1
1899	1902	1
1899	1910	1
1899	1925	1
1899	1936	1
1899	2004	1
1899	2007	1
1899	2137	1
1899	2170	1
1899	2174	1
1899	2321	1
1902	11	1
1902	75	1
1902	105	1
1902	159	1
1902	163	1
1902	188	1
1902	204	1
1902	251	1
1902	280	1
1902	290	1
1902	306	1
1902	311	1
1902	318	1
1902	329	1
1902	335	1
1902	368	1
1902	377	1
1902	407	1
1902	428	1
1902	468	1
1902	483	1
1902	586	1
1902	591	1
1902	597	1
1902	648	1
1902	653	1
1902	654	1
1902	675	1
1902	691	1
1902	707	1
1902	740	1
1902	757	1
1902	773	1
1902	799	1
1902	811	1
1902	844	1
1902	931	1
1902	935	1
1902	994	1
1902	999	1
1902	1015	1
1902	1035	1
1902	1086	1
1902	1106	1
1902	1157	1
1902	1194	1
1902	1260	1
1902	1270	1
1902	1296	1
1902	1326	1
1902	1332	1
1902	1340	1
1902	1350	1
1902	1351	1
1902	1392	1
1902	1396	1
1902	1398	1
1902	1449	1
1902	1512	1
1902	1513	1
1902	1528	1
1902	1553	1
1902	1662	1
1902	1691	1
1902	1693	1
1902	1752	1
1902	1756	1
1902	1817	1
1902	1828	1
1902	1834	1
1902	1869	1
1902	1873	1
1902	1899	1
1902	1910	1
1902	1925	1
1902	1936	1
1902	1969	1
1902	2004	1
1902	2007	1
1902	2038	1
1902	2041	1
1902	2047	1
1902	2070	1
1902	2137	1
1902	2151	1
1902	2166	1
1902	2170	1
1902	2174	1
1902	2177	1
1902	2186	1
1902	2302	1
1902	2321	1
1910	11	1
1910	75	1
1910	105	1
1910	159	1
1910	251	1
1910	290	1
1910	311	1
1910	318	1
1910	377	1
1910	462	1
1910	483	1
1910	586	1
1910	591	1
1910	648	1
1910	653	1
1910	654	1
1910	675	1
1910	707	1
1910	740	1
1910	757	1
1910	844	1
1910	935	1
1910	999	1
1910	1015	1
1910	1106	1
1910	1157	1
1910	1260	1
1910	1337	1
1910	1350	1
1910	1351	1
1910	1392	1
1910	1396	1
1910	1449	1
1910	1513	1
1910	1553	1
1910	1691	1
1910	1693	1
1910	1828	1
1910	1834	1
1910	1873	1
1910	1899	1
1910	1902	1
1910	1925	1
1910	1936	1
1910	1964	1
1910	2004	1
1910	2007	1
1910	2137	1
1910	2170	1
1910	2174	1
1910	2177	1
1910	2321	1
1925	11	1
1925	75	1
